id,title,overview,rating,poster
69973,Dulcima,"Dulcima, treated as a drudge by her family, becomes a housekeeper to Parker, a curmudgeonly widower living in drunken disarray on a neighbouring farm. When she sees the amount of money he has stashed around the place, Dulcima is happy enough to indulge his growing desire for her, and a strange, yet mutually beneficial, relationship develops. But a handsome young gamekeeper, newly arrived on a nearby estate, also catches Dulcima's eye...",7.3,/9mYWOVNUSjY83byy3p7e9kmQl2a.jpg
1142715,Mystic Christmas,"During the holidays, Juniper reconnects with the owner of the pizza shop in to Mystic, Connecticut, where she's working at the rehabilitation center and aquarium.",5.578,/nYKLBXEOPfw2UK1FPLeIcrJgVji.jpg
817323,Faith,"A father who despises his daughter, a boyfriend who refuses to marry the girl he knocked up, and a mother caught in the middle.",0.0,/1WRFovykphs2gxgIyquRpvBjyqW.jpg
1388951,The Burglar,"William Lewis accidentally shoots a policeman while breaking into a house as a prank with his friends. His friend Sid falsely accuses him of the shooting, and Will escapes, eventually meeting and marrying Alice. Later, Sid blackmails Will into helping him rob a bank, leading to a chain of events that ultimately results in Will's imprisonment and eventual tragic death.",0.0,
308266,War Dogs,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",6.937,/mDcPRjZC1bb6LavFU3gwsWdVfCM.jpg
1140066,Paradise,A man sees the dark side of the time-manipulating biotech company he works for when a crushing debt forces his wife to give up 40 years of her own life.,6.479,/yGz88hNPcHUJkUx7MPm0Ue6GZt7.jpg
379149,The Foreigner,Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love – his teenage daughter – dies in an Irish Republican Army car bombing. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers.,7.0,/rwM4hzrmc5HiWfQD9ls9DL4QgGl.jpg
499406,Brave Overseas,What's in a name? Filmmaker Yung Chang explores the meaning and origins of both of his names: the one given to him in Oshawa when he was born and the Chinese name that drew him back to his homeland.,0.0,/tMV7iqBB3vNCRiIeO8oZNB0jqAK.jpg
1189732,The Metamorphosis,"As Gregor Samsa wakes up one morning from unsettling dreams, he finds himself transformed in his bed into a monstrous vermin.",0.0,/fXFnUJiM0j23S6Fb1pTghZpxvic.jpg
3573,Emma,"Emma Woodhouse is a congenial young lady who delights in meddling in other people’s affairs. She is perpetually trying to unite men and women who are utterly wrong for each other. Despite her interest in romance, Emma is clueless about her own feelings, and her relationship with gentle Mr. Knightley.",6.61,/fM5goQ6c3uq3hzNJj3ZAFfTFkX9.jpg
1288273,Tscheljuskin,"In the 1930s, the Soviet ship ""Chelyuskin"" embarked on an expedition to the Northern Ocean. But soon there is an accident in the ice and the team can save themselves on an ice floe. Two months, the over one hundred people have to persevere there until rescue from the air finally approaches.",0.0,/ZaWNWWlUeoEyxqwOaguRZuDkcQ.jpg
11171,Mysterious Skin,"A teenage hustler and a young man obsessed with alien abductions cross paths, together discovering a horrible, liberating truth.",7.7,/wgSwDqhl6Rt3cuSCwt5sNpPna3x.jpg
562531,Klods Hans,,0.0,/9zC6iWBtpg9Tiv5v8zcF8nXkWuN.jpg
1285090,Marta,"Marta comes to Lublin as a captain of the Polish Army. She is looking for information about her son - Stefan, whom she last saw years ago, when she went with her husband to fighting Spain.",0.0,
32006,Blackwater,Four young women tourists are hunted by ruthless woodsmen in the Florida Everglades.,3.9,/kt56sA8oMzoJe3Ysu3kvsZQ8TJ.jpg
1072880,Peer Gynt,"70 years after Det Norske Teatret first staged Peer Gynt, Erik Ulfsby and his excellent team have developed a new version, with the role of old Peer congenially filled by Toralv Maurstad. The play’s original chronology has been broken up and fragments of Peer’s life reordered – all observed by an aged spirit who is on the threshold to the other side. Maurstad’s acting is “overwhelmingly great. He carries the role of Peer Gynt on his 92-year-old shoulders. This is pure theatrical magic.”",0.0,/b0uisjPqIjrORt03FMPCPviRd4V.jpg
454,Romeo + Juliet,"In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.",6.784,/eLf4jclPijOqfEp6bDAmezRFxk5.jpg
1073403,Concrete Dreams,"Murilo Peres and Pedro Barros get a once-in-a-lifetime pass to roll on the fabled curves of some undisputed masterpieces of modern architecture. Oscar Niemeyer remains one of the most important architects in modern history. The Brazilian visionary, who died in 2012 aged 104, elevated modern architecture beyond the realms of function and created buildings that are works of art and express the highest attributes of humanity. His work with reinforced concrete in particular created new architectural forms and possibilities, eschewing the tyranny of angles to create waves and swooping arches of such soaring beauty that they represent nothing less than physical poetry.",0.0,/mNQseZh2dQdlFAjlIVVX8ynWVjU.jpg
755679,Fast Forever,The eleventh and final installment in The Fast Saga. Plot TBA.,0.0,/xaRzhQZ3zK5lN6vEetG8PD17KPF.jpg
554292,Girls on the Run,"Kathy, a rebel and reserved teenager, wants only one thing: to escape from the psychiatric institution where she was locked up. She soon escapes and searches for her father, the only person who can free her from her prison. To make things a little more complicated, her roommates, Nabila and Carole, join Kathy in the escape.",6.6,/nlqrKx6pXdaXPsPykRC1CRalB0t.jpg
1115306,Staroružová dráma,"This two-part production follows the lives of three generations of women from the Jablonczay family at the turn of the 19th and 20th centuries. The first part begins in 1882 and focuses on the two older generations. The eldest, Maria (Emília Vášáryová), lives in a dead relationship with her husband Kálmán (Milan Kněžko). She is the mother of a son and three daughters, each of whom tries to cope with her despotic nature in different ways. In the second part, the youngest, third generation of characters enters the scene. Lenka (Zuzana Vačková) is first educated in a convent with the kind approach of the mother superior (Magda Vášáryová) and slowly gets to know the real world outside the convent and her strict family environment. The play is based on the novel by Hungarian prose writer Magda Szabó, originally titled ""An Old-Fashioned Story,"" in which the author describes the family life of her own ancestors.",0.0,
483532,Frühlingsstimmen,,0.0,/qYAKVJEQc7MUv0KfEP1xMfOLaIK.jpg
8966,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",6.281,/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg
361185,Bluthochzeit,,0.0,
1070638,Žiarlivé ženy,,0.0,
1279408,Festival,"Follows a young boy's adventures at the Festival of Britain, after he acquires one of the free passes sent out attached to a balloon.",0.0,
319211,We Monsters,A husband and wife struggle with their consciences after they try to conceal a terrible crime committed by their teenage daughter.,6.5,/qpmQ9LP65LWPY0KqcO9CdKiJ60L.jpg
479746,Demons,"Celebrated fiction writer and former priest, Colin Hampstead, and his wife, Kayleigh, are tormented by the ghost of her late sister, as the details of her grisly death are slowly uncovered.",5.4,/cIROisS4lZZTsoykty128bGiXPw.jpg
1213630,Reptilia,"Lou is seventeen and thinks she has her life under control. On her prom night, she decides to run away from her father and her stable life. She seems to be keeping it together, until she comes head to head with a strange woman that has been stalking her through the halls of the school. Losing her composure, Lou spirals and starts to question everything.",0.0,/eK5pM19HQpAPbxzfZaGIUcOq2Ut.jpg
1037260,Dakilang Balatkayo,,0.0,/7gi1cG3MEIwCDS2QCeg6OC4Bh7C.jpg
20181,Tunnel Rats,During the Vietnam War [1959-1975] a special US combat unit is sent out to hunt and kill the Viet Cong soldiers in a man-to-man combat in the endless tunnels underneath the jungle of Vietnam. Suicide squads of a special kind.,5.0,/cm3a0SeO6DvoMbSlsZZSfINohbP.jpg
464299,Little Secret,"LITTLE SECRET is a short, suspenseful drama about a fifteen year old boy and his inner struggles. A son tells his mother an innocent lie as an excuse. We've all covered things up, but what happens when the consequences begin to snowball, and every minute it becomes harder and harder to take back the lie. Little Secret is inspired by a true story that happened in April 2012 in the Czech Republic and became a national scandal and media sensation for weeks. It started a huge racist backlash in the country.",7.0,/txYBtmTEYfseE9vSAO8grteP1lP.jpg
61302,Culloden,"Culloden, Scottish Highlands, April 16th, 1746. It was one of the most mishandled and brutal battles ever fought in Great Britain. Its aftermath was tragic. The men responsible for such a disaster must be exposed. The men, women and children who suffered because of it must be remembered.",7.4,/hptZ0wiHRbQqODlfrOcnWAQpA6v.jpg
10354,True Crime,"Boozer, skirt chaser, careless father. You could create your own list of reporter Steve Everett's faults but there's no time. A San Quentin Death Row prisoner is slated to die at midnight – a man Everett has suddenly realized is innocent.",6.523,/2VEqqlmSZ0VSr74XOTWUQUUGYWF.jpg
1291596,Hard Light,This feature film uses Michael Crummey's seminal piece of Newfoundland literature to examine cultural change and modern relationships.,0.0,/wyYva7Wo5jWcYDlNhDftGJW59Wn.jpg
1263012,Dead Man's Wire,"In 1977, former real estate developer Tony Kiritsis puts a dead man's switch on himself and the mortgage banker who did him wrong, demanding $5 million and a personal apology.",6.484,/hjre9SuECdBsuZ6KtKdFsnK2iRm.jpg
1156593,Your Fault,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the Leister family itself.,7.09,/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg
427189,Catacomba,"A boy goes to a hairdresser and reads a comic while waiting for his turn. The comic's episodes are interspersed with the boy's wait, which becomes increasingly dangerous and disturbing.",2.556,/8AGlZEukLfzVwHtjakBJkeDdMAA.jpg
982380,Futschicato,,0.0,
552956,Deep Cuts,"The thematic framework of the anthology feature film DEEP CUTS is violence in all of its forms: as a destruction of intimacy, family, integrity, trust.",8.0,/12sgeLH2XFZYloe4H5MOhf209Gz.jpg
124905,Godzilla,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",6.353,/tphkjmQq8WebuVwNXelmjLUXuPJ.jpg
33535,Wild Romance,"The start of the career of Herman Brood, who lived his life filled with sex, drugs and rock 'n roll. Guided by his manager they aim to take over the USA with his music.",5.5,/7v6GPJsMpIEpwoblEb2592N7iuy.jpg
